Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",34,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),18,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),125,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),107,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),121,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),103,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CALHOUN,25,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,508,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"200,069",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",38,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),52,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),237,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),181,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),147,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),58,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CARROLL,27,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,713,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"238,722",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",41,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),43,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),142,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),133,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),141,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),83,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,583,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"189,367",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",35,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),29,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),131,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),81,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),98,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),103,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GREENE,73,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,477,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"127,264",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",24,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),58,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),71,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),90,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),72,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),65,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,380,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"205,071",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",41,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),44,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),89,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),97,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),101,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),115,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,HARRISON,85,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,487,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"122,897",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",20,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),40,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),89,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),51,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),91,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),49,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,IDA,93,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,340,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"168,776",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",45,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),19,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),83,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),65,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),77,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),73,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,MONONA,133,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,362,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"181,714",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",26,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),65,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),149,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),131,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),139,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),90,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SAC,161,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,600,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"191,257",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",17,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),39,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),198,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),129,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),184,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),79,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,SHELBY,165,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,646,9.5
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"203,866",8.2
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",34,22
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),27,17.9
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),169,26
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),131,14.1
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),105,12.7
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),101,20.6
CENSUS,2012,YEAR,,COUNTY,IOWA,19,WEST CENTRAL,40,WOODBURY,193,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,567,9.5
