Year,State,Ag District,County,Data Item,Domain,Domain Category,Value
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),18
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),19
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),21
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),5
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),11
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),7
2002,ILLINOIS,SOUTHWEST,UNION,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,74
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,93145
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",7
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),42
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),172
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),174
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),78
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),39
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),32
2002,ILLINOIS,SOUTHWEST,WASHINGTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,505
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,13872
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",2
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),26
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),17
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),26
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),9
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),9
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),7
2002,ILLINOIS,SOUTHWEST,WILLIAMSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,87
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,138703
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",10
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),128
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),165
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),284
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),126
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),69
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),59
2002,ILLINOIS,WEST,ADAMS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,772
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,37710
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",5
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),34
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),41
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),62
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),21
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),21
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),16
2002,ILLINOIS,WEST,BROWN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,179
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,138904
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),101
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),179
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),212
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),98
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),75
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),60
2002,ILLINOIS,WEST,FULTON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,665
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,159721
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",19
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),65
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),172
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),236
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),144
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),84
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),65
2002,ILLINOIS,WEST,HANCOCK,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,701
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,88092
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",13
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),15
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),70
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),81
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),79
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),52
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),39
2002,ILLINOIS,WEST,HENDERSON,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,297
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,154305
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",20
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),51
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),142
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),136
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),107
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),93
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),73
2002,ILLINOIS,WEST,KNOX,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,529
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,132973
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",21
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),48
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),99
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),135
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),103
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),87
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),66
2002,ILLINOIS,WEST,MCDONOUGH,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,472
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,57770
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",9
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),69
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),63
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),82
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),44
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),32
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),23
2002,ILLINOIS,WEST,SCHUYLER,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,290
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,145751
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",13
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),39
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),122
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),116
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),128
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),95
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),82
2002,ILLINOIS,WEST,WARREN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,500
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,55723
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",3
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),37
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),78
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),75
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),47
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),29
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),26
2002,ILLINOIS,WEST SOUTHWEST,BOND,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,266
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,16523
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),51
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),30
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),80
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),12
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),4
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),4
2002,ILLINOIS,WEST SOUTHWEST,CALHOUN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,177
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,81913
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",14
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),29
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),42
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),61
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),47
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),59
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),45
2002,ILLINOIS,WEST SOUTHWEST,CASS,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,238
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,196060
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",45
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),44
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),148
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),91
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),121
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),137
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),92
2002,ILLINOIS,WEST SOUTHWEST,CHRISTIAN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,541
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,119753
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",15
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),43
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),105
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),110
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),88
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),61
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),46
2002,ILLINOIS,WEST SOUTHWEST,GREENE,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,407
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,60906
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",10
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),30
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),73
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),75
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),48
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 OR MORE ACRES),35
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),25
2002,ILLINOIS,WEST SOUTHWEST,JERSEY,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,261
